REGION,FUEL,TIMESLICE,YEAR,VALUE
RE1,DEMRL1,S53,2036,0.0623
RE1,DEMRL1,S53,2037,0.0623
RE1,DEMRL1,S53,2038,0.0623
RE1,DEMRL1,S53,2039,0.0623
RE1,DEMRL1,S53,2040,0.0623
RE1,DEMRL1,S53,2041,0.0623
RE1,DEMRL1,S53,2042,0.0623
RE1,DEMRL1,S53,2043,0.0623
RE1,DEMRL1,S53,2044,0.0623
RE1,DEMRL1,S53,2045,0.0623
RE1,DEMRL1,S53,2046,0.0623
RE1,DEMRL1,S53,2047,0.0623
RE1,DEMRL1,S53,2048,0.0623
RE1,DEMRL1,S53,2049,0.0623
RE1,DEMRL1,S53,2050,0.0623
RE1,DEMRL2,S53,2019,0.0623
RE1,DEMRL2,S53,2020,0.0623
RE1,DEMRL2,S53,2021,0.0623
RE1,DEMRL2,S53,2022,0.0623
RE1,DEMRL2,S53,2023,0.0623
RE1,DEMRL2,S53,2024,0.0623
RE1,DEMRL2,S53,2025,0.0623
RE1,DEMRL2,S53,2026,0.0623
RE1,DEMRL2,S53,2027,0.0623
RE1,DEMRL2,S53,2028,0.0623
RE1,DEMRL2,S53,2029,0.0623
RE1,DEMRL2,S53,2030,0.0623
RE1,DEMRL2,S53,2031,0.0623
RE1,DEMRL2,S53,2032,0.0623
RE1,DEMRL2,S53,2033,0.0623
RE1,DEMRL2,S53,2034,0.0623
RE1,DEMRL2,S53,2035,0.0623
RE1,DEMRL2,S53,2036,0.0623
RE1,DEMRL2,S53,2037,0.0623
RE1,DEMRL2,S53,2038,0.0623
RE1,DEMRL2,S53,2039,0.0623
RE1,DEMRL2,S53,2040,0.0623
RE1,DEMRL2,S53,2041,0.0623
RE1,DEMRL2,S53,2042,0.0623
RE1,DEMRL2,S53,2043,0.0623
RE1,DEMRL2,S53,2044,0.0623
RE1,DEMRL2,S53,2045,0.0623
RE1,DEMRL2,S53,2046,0.0623
RE1,DEMRL2,S53,2047,0.0623
RE1,DEMRL2,S53,2048,0.0623
RE1,DEMRL2,S53,2049,0.0623
RE1,DEMRL2,S53,2050,0.0623
RE1,DEMRO1,S53,2019,0.0623
RE1,DEMRO1,S53,2020,0.0623
RE1,DEMRO1,S53,2021,0.0623
RE1,DEMRO1,S53,2022,0.0623
RE1,DEMRO1,S53,2023,0.0623
RE1,DEMRO1,S53,2024,0.0623
RE1,DEMRO1,S53,2025,0.0623
RE1,DEMRO1,S53,2026,0.0623
RE1,DEMRO1,S53,2027,0.0623
RE1,DEMRO1,S53,2028,0.0623
RE1,DEMRO1,S53,2029,0.0623
RE1,DEMRO1,S53,2030,0.0623
RE1,DEMRO1,S53,2031,0.0623
RE1,DEMRO1,S53,2032,0.0623
RE1,DEMRO1,S53,2033,0.0623
RE1,DEMRO1,S53,2034,0.0623
RE1,DEMRO1,S53,2035,0.0623
RE1,DEMRO1,S53,2036,0.0623
RE1,DEMRO1,S53,2037,0.0623
RE1,DEMRO1,S53,2038,0.0623
RE1,DEMRO1,S53,2039,0.0623
RE1,DEMRO1,S53,2040,0.0623
RE1,DEMRO1,S53,2041,0.0623
RE1,DEMRO1,S53,2042,0.0623
RE1,DEMRO1,S53,2043,0.0623
RE1,DEMRO1,S53,2044,0.0623
RE1,DEMRO1,S53,2045,0.0623
RE1,DEMRO1,S53,2046,0.0623
RE1,DEMRO1,S53,2047,0.0623
RE1,DEMRO1,S53,2048,0.0623
RE1,DEMRO1,S53,2049,0.0623
RE1,DEMRO1,S53,2050,0.0623
RE1,DEMRO2,S53,2019,0.0623
RE1,DEMRO2,S53,2020,0.0623
RE1,DEMRO2,S53,2021,0.0623
RE1,DEMRO2,S53,2022,0.0623
RE1,DEMRO2,S53,2023,0.0623
RE1,DEMRO2,S53,2024,0.0623
RE1,DEMRO2,S53,2025,0.0623
RE1,DEMRO2,S53,2026,0.0623
RE1,DEMRO2,S53,2027,0.0623
RE1,DEMRO2,S53,2028,0.0623
RE1,DEMRO2,S53,2029,0.0623
RE1,DEMRO2,S53,2030,0.0623
RE1,DEMRO2,S53,2031,0.0623
RE1,DEMRO2,S53,2032,0.0623
RE1,DEMRO2,S53,2033,0.0623
RE1,DEMRO2,S53,2034,0.0623
RE1,DEMRO2,S53,2035,0.0623
RE1,DEMRO2,S53,2036,0.0623
RE1,DEMRO2,S53,2037,0.0623
RE1,DEMRO2,S53,2038,0.0623
RE1,DEMRO2,S53,2039,0.0623
RE1,DEMRO2,S53,2040,0.0623
RE1,DEMRO2,S53,2041,0.0623
RE1,DEMRO2,S53,2042,0.0623
RE1,DEMRO2,S53,2043,0.0623
RE1,DEMRO2,S53,2044,0.0623
RE1,DEMRO2,S53,2045,0.0623
RE1,DEMRO2,S53,2046,0.0623
RE1,DEMRO2,S53,2047,0.0623
RE1,DEMRO2,S53,2048,0.0623
RE1,DEMRO2,S53,2049,0.0623
RE1,DEMRO2,S53,2050,0.0623
RE1,DEMCCO,S54,2019,0.0475
RE1,DEMCCO,S54,2020,0.0475
RE1,DEMCCO,S54,2021,0.0475
RE1,DEMCCO,S54,2022,0.0475
RE1,DEMCCO,S54,2023,0.0475
RE1,DEMCCO,S54,2024,0.0475
RE1,DEMCCO,S54,2025,0.0475
RE1,DEMCCO,S54,2026,0.0475
RE1,DEMCCO,S54,2027,0.0475
RE1,DEMCCO,S54,2028,0.0475
RE1,DEMCCO,S54,2029,0.0475
RE1,DEMCCO,S54,2030,0.0475
RE1,DEMCCO,S54,2031,0.0475
RE1,DEMCCO,S54,2032,0.0475
RE1,DEMCCO,S54,2033,0.0475
RE1,DEMCCO,S54,2034,0.0475
RE1,DEMCCO,S54,2035,0.0475
RE1,DEMCCO,S54,2036,0.0475
RE1,DEMCCO,S54,2037,0.0475
RE1,DEMCCO,S54,2038,0.0475
RE1,DEMCCO,S54,2039,0.0475
RE1,DEMCCO,S54,2040,0.0475
RE1,DEMCCO,S54,2041,0.0475
RE1,DEMCCO,S54,2042,0.0475
RE1,DEMCCO,S54,2043,0.0475
RE1,DEMCCO,S54,2044,0.0475
RE1,DEMCCO,S54,2045,0.0475
RE1,DEMCCO,S54,2046,0.0475
RE1,DEMCCO,S54,2047,0.0475
RE1,DEMCCO,S54,2048,0.0475
RE1,DEMCCO,S54,2049,0.0475
RE1,DEMCCO,S54,2050,0.0475
RE1,DEMRC1,S54,2019,0.0475
RE1,DEMRC1,S54,2020,0.0475
RE1,DEMRC1,S54,2021,0.0475
RE1,DEMRC1,S54,2022,0.0475
RE1,DEMRC1,S54,2023,0.0475
RE1,DEMRC1,S54,2024,0.0475
RE1,DEMRC1,S54,2025,0.0475
RE1,DEMRC1,S54,2026,0.0475
RE1,DEMRC1,S54,2027,0.0475
RE1,DEMRC1,S54,2028,0.0475
RE1,DEMRC1,S54,2029,0.0475
RE1,DEMRC1,S54,2030,0.0475
RE1,DEMRC1,S54,2031,0.0475
RE1,DEMRC1,S54,2032,0.0475
RE1,DEMRC1,S54,2033,0.0475
RE1,DEMRC1,S54,2034,0.0475
RE1,DEMRC1,S54,2035,0.0475
RE1,DEMRC1,S54,2036,0.0475
RE1,DEMRC1,S54,2037,0.0475
RE1,DEMRC1,S54,2038,0.0475
RE1,DEMRC1,S54,2039,0.0475
RE1,DEMRC1,S54,2040,0.0475
RE1,DEMRC1,S54,2041,0.0475
RE1,DEMRC1,S54,2042,0.0475
RE1,DEMRC1,S54,2043,0.0475
RE1,DEMRC1,S54,2044,0.0475
RE1,DEMRC1,S54,2045,0.0475
RE1,DEMRC1,S54,2046,0.0475
RE1,DEMRC1,S54,2047,0.0475
RE1,DEMRC1,S54,2048,0.0475
RE1,DEMRC1,S54,2049,0.0475
RE1,DEMRC1,S54,2050,0.0475
RE1,DEMRC2,S54,2019,0.0475
RE1,DEMRC2,S54,2020,0.0475
RE1,DEMRC2,S54,2021,0.0475
RE1,DEMRC2,S54,2022,0.0475
RE1,DEMRC2,S54,2023,0.0475
RE1,DEMRC2,S54,2024,0.0475
RE1,DEMRC2,S54,2025,0.0475
RE1,DEMRC2,S54,2026,0.0475
RE1,DEMRC2,S54,2027,0.0475
RE1,DEMRC2,S54,2028,0.0475
RE1,DEMRC2,S54,2029,0.0475
RE1,DEMRC2,S54,2030,0.0475
RE1,DEMRC2,S54,2031,0.0475
RE1,DEMRC2,S54,2032,0.0475
RE1,DEMRC2,S54,2033,0.0475
RE1,DEMRC2,S54,2034,0.0475
RE1,DEMRC2,S54,2035,0.0475
RE1,DEMRC2,S54,2036,0.0475
RE1,DEMRC2,S54,2037,0.0475
RE1,DEMRC2,S54,2038,0.0475
RE1,DEMRC2,S54,2039,0.0475
RE1,DEMRC2,S54,2040,0.0475
RE1,DEMRC2,S54,2041,0.0475
RE1,DEMRC2,S54,2042,0.0475
RE1,DEMRC2,S54,2043,0.0475
RE1,DEMRC2,S54,2044,0.0475
RE1,DEMRC2,S54,2045,0.0475
RE1,DEMRC2,S54,2046,0.0475
RE1,DEMRC2,S54,2047,0.0475
RE1,DEMRC2,S54,2048,0.0475
RE1,DEMRC2,S54,2049,0.0475
RE1,DEMRC2,S54,2050,0.0475
RE1,DEMRL1,S54,2019,0.0475
RE1,DEMRL1,S54,2020,0.0475
RE1,DEMRL1,S54,2021,0.0475
RE1,DEMRL1,S54,2022,0.0475
RE1,DEMRL1,S54,2023,0.0475
RE1,DEMRL1,S54,2024,0.0475
RE1,DEMRL1,S54,2025,0.0475
RE1,DEMRL1,S54,2026,0.0475
RE1,DEMRL1,S54,2027,0.0475
RE1,DEMRL1,S54,2028,0.0475
RE1,DEMRL1,S54,2029,0.0475
RE1,DEMRL1,S54,2030,0.0475
RE1,DEMRL1,S54,2031,0.0475
RE1,DEMRL1,S54,2032,0.0475
RE1,DEMRL1,S54,2033,0.0475
RE1,DEMRL1,S54,2034,0.0475
RE1,DEMRL1,S54,2035,0.0475
RE1,DEMRL1,S54,2036,0.0475
RE1,DEMRL1,S54,2037,0.0475
RE1,DEMRL1,S54,2038,0.0475
RE1,DEMRL1,S54,2039,0.0475
RE1,DEMRL1,S54,2040,0.0475
RE1,DEMRL1,S54,2041,0.0475
RE1,DEMRL1,S54,2042,0.0475
RE1,DEMRL1,S54,2043,0.0475
RE1,DEMRL1,S54,2044,0.0475
RE1,DEMRL1,S54,2045,0.0475
RE1,DEMRL1,S54,2046,0.0475
RE1,DEMRL1,S54,2047,0.0475
RE1,DEMRL1,S54,2048,0.0475
RE1,DEMRL1,S54,2049,0.0475
RE1,DEMRL1,S54,2050,0.0475
RE1,DEMRL2,S54,2019,0.0475
RE1,DEMRL2,S54,2020,0.0475
RE1,DEMRL2,S54,2021,0.0475
RE1,DEMRL2,S54,2022,0.0475
RE1,DEMRL2,S54,2023,0.0475
RE1,DEMRL2,S54,2024,0.0475
RE1,DEMRL2,S54,2025,0.0475
RE1,DEMRL2,S54,2026,0.0475
RE1,DEMRL2,S54,2027,0.0475
RE1,DEMRL2,S54,2028,0.0475
RE1,DEMRL2,S54,2029,0.0475
RE1,DEMRL2,S54,2030,0.0475
RE1,DEMRL2,S54,2031,0.0475
RE1,DEMRL2,S54,2032,0.0475
RE1,DEMRL2,S54,2033,0.0475
RE1,DEMRL2,S54,2034,0.0475
RE1,DEMRL2,S54,2035,0.0475
RE1,DEMRL2,S54,2036,0.0475
RE1,DEMRL2,S54,2037,0.0475
RE1,DEMRL2,S54,2038,0.0475
RE1,DEMRL2,S54,2039,0.0475
RE1,DEMRL2,S54,2040,0.0475
RE1,DEMRL2,S54,2041,0.0475
RE1,DEMRL2,S54,2042,0.0475
RE1,DEMRL2,S54,2043,0.0475
RE1,DEMRL2,S54,2044,0.0475
RE1,DEMRL2,S54,2045,0.0475
RE1,DEMRL2,S54,2046,0.0475
RE1,DEMRL2,S54,2047,0.0475
RE1,DEMRL2,S54,2048,0.0475
RE1,DEMRL2,S54,2049,0.0475
RE1,DEMRL2,S54,2050,0.0475
RE1,DEMRO1,S54,2019,0.0475
RE1,DEMRO1,S54,2020,0.0475
RE1,DEMRO1,S54,2021,0.0475
RE1,DEMRO1,S54,2022,0.0475
RE1,DEMRO1,S54,2023,0.0475
RE1,DEMRO1,S54,2024,0.0475
RE1,DEMRO1,S54,2025,0.0475
RE1,DEMRO1,S54,2026,0.0475
RE1,DEMRO1,S54,2027,0.0475
RE1,DEMRO1,S54,2028,0.0475
RE1,DEMRO1,S54,2029,0.0475
RE1,DEMRO1,S54,2030,0.0475
RE1,DEMRO1,S54,2031,0.0475
RE1,DEMRO1,S54,2032,0.0475
RE1,DEMRO1,S54,2033,0.0475
RE1,DEMRO1,S54,2034,0.0475
RE1,DEMRO1,S54,2035,0.0475
RE1,DEMRO1,S54,2036,0.0475
RE1,DEMRO1,S54,2037,0.0475
RE1,DEMRO1,S54,2038,0.0475
RE1,DEMRO1,S54,2039,0.0475
RE1,DEMRO1,S54,2040,0.0475
RE1,DEMRO1,S54,2041,0.0475
RE1,DEMRO1,S54,2042,0.0475
RE1,DEMRO1,S54,2043,0.0475
RE1,DEMRO1,S54,2044,0.0475
RE1,DEMRO1,S54,2045,0.0475
RE1,DEMRO1,S54,2046,0.0475
RE1,DEMRO1,S54,2047,0.0475
RE1,DEMRO1,S54,2048,0.0475
RE1,DEMRO1,S54,2049,0.0475
RE1,DEMRO1,S54,2050,0.0475
RE1,DEMRO2,S54,2019,0.0475
RE1,DEMRO2,S54,2020,0.0475
RE1,DEMRO2,S54,2021,0.0475
RE1,DEMRO2,S54,2022,0.0475
RE1,DEMRO2,S54,2023,0.0475
RE1,DEMRO2,S54,2024,0.0475
RE1,DEMRO2,S54,2025,0.0475
RE1,DEMRO2,S54,2026,0.0475
RE1,DEMRO2,S54,2027,0.0475
RE1,DEMRO2,S54,2028,0.0475
RE1,DEMRO2,S54,2029,0.0475
RE1,DEMRO2,S54,2030,0.0475
RE1,DEMRO2,S54,2031,0.0475
RE1,DEMRO2,S54,2032,0.0475
RE1,DEMRO2,S54,2033,0.0475
RE1,DEMRO2,S54,2034,0.0475
RE1,DEMRO2,S54,2035,0.0475
RE1,DEMRO2,S54,2036,0.0475
RE1,DEMRO2,S54,2037,0.0475
RE1,DEMRO2,S54,2038,0.0475
RE1,DEMRO2,S54,2039,0.0475
RE1,DEMRO2,S54,2040,0.0475
RE1,DEMRO2,S54,2041,0.0475
RE1,DEMRO2,S54,2042,0.0475
RE1,DEMRO2,S54,2043,0.0475
RE1,DEMRO2,S54,2044,0.0475
RE1,DEMRO2,S54,2045,0.0475
RE1,DEMRO2,S54,2046,0.0475
RE1,DEMRO2,S54,2047,0.0475
RE1,DEMRO2,S54,2048,0.0475
RE1,DEMRO2,S54,2049,0.0475
RE1,DEMRO2,S54,2050,0.0475
RE1,DEMCCO,S55,2019,0.0216
RE1,DEMCCO,S55,2020,0.0216
RE1,DEMCCO,S55,2021,0.0216
RE1,DEMCCO,S55,2022,0.0216
RE1,DEMCCO,S55,2023,0.0216
RE1,DEMCCO,S55,2024,0.0216
RE1,DEMCCO,S55,2025,0.0216
RE1,DEMCCO,S55,2026,0.0216
RE1,DEMCCO,S55,2027,0.0216
RE1,DEMCCO,S55,2028,0.0216
RE1,DEMCCO,S55,2029,0.0216
RE1,DEMCCO,S55,2030,0.0216
RE1,DEMCCO,S55,2031,0.0216
RE1,DEMCCO,S55,2032,0.0216
RE1,DEMCCO,S55,2033,0.0216
RE1,DEMCCO,S55,2034,0.0216
RE1,DEMCCO,S55,2035,0.0216
RE1,DEMCCO,S55,2036,0.0216
RE1,DEMCCO,S55,2037,0.0216
RE1,DEMCCO,S55,2038,0.0216
RE1,DEMCCO,S55,2039,0.0216
RE1,DEMCCO,S55,2040,0.0216
RE1,DEMCCO,S55,2041,0.0216
RE1,DEMCCO,S55,2042,0.0216
RE1,DEMCCO,S55,2043,0.0216
RE1,DEMCCO,S55,2044,0.0216
RE1,DEMCCO,S55,2045,0.0216
RE1,DEMCCO,S55,2046,0.0216
RE1,DEMCCO,S55,2047,0.0216
RE1,DEMCCO,S55,2048,0.0216
RE1,DEMCCO,S55,2049,0.0216
RE1,DEMCCO,S55,2050,0.0216
RE1,DEMRC1,S55,2019,0.0216
RE1,DEMRC1,S55,2020,0.0216
RE1,DEMRC1,S55,2021,0.0216
RE1,DEMRC1,S55,2022,0.0216
RE1,DEMRC1,S55,2023,0.0216
RE1,DEMRC1,S55,2024,0.0216
RE1,DEMRC1,S55,2025,0.0216
RE1,DEMRC1,S55,2026,0.0216
RE1,DEMRC1,S55,2027,0.0216
RE1,DEMRC1,S55,2028,0.0216
RE1,DEMRC1,S55,2029,0.0216
RE1,DEMRC1,S55,2030,0.0216
RE1,DEMRC1,S55,2031,0.0216
RE1,DEMRC1,S55,2032,0.0216
RE1,DEMRC1,S55,2033,0.0216
RE1,DEMRC1,S55,2034,0.0216
RE1,DEMRC1,S55,2035,0.0216
RE1,DEMRC1,S55,2036,0.0216
RE1,DEMRC1,S55,2037,0.0216
RE1,DEMRC1,S55,2038,0.0216
RE1,DEMRC1,S55,2039,0.0216
RE1,DEMRC1,S55,2040,0.0216
RE1,DEMRC1,S55,2041,0.0216
RE1,DEMRC1,S55,2042,0.0216
RE1,DEMRC1,S55,2043,0.0216
RE1,DEMRC1,S55,2044,0.0216
RE1,DEMRC1,S55,2045,0.0216
RE1,DEMRC1,S55,2046,0.0216
RE1,DEMRC1,S55,2047,0.0216
RE1,DEMRC1,S55,2048,0.0216
RE1,DEMRC1,S55,2049,0.0216
RE1,DEMRC1,S55,2050,0.0216
RE1,DEMRC2,S55,2019,0.0216
RE1,DEMRC2,S55,2020,0.0216
RE1,DEMRC2,S55,2021,0.0216
RE1,DEMRC2,S55,2022,0.0216
RE1,DEMRC2,S55,2023,0.0216
RE1,DEMRC2,S55,2024,0.0216
RE1,DEMRC2,S55,2025,0.0216
RE1,DEMRC2,S55,2026,0.0216
RE1,DEMRC2,S55,2027,0.0216
RE1,DEMRC2,S55,2028,0.0216
RE1,DEMRC2,S55,2029,0.0216
RE1,DEMRC2,S55,2030,0.0216
RE1,DEMRC2,S55,2031,0.0216
RE1,DEMRC2,S55,2032,0.0216
RE1,DEMRC2,S55,2033,0.0216
RE1,DEMRC2,S55,2034,0.0216
RE1,DEMRC2,S55,2035,0.0216
RE1,DEMRC2,S55,2036,0.0216
RE1,DEMRC2,S55,2037,0.0216
RE1,DEMRC2,S55,2038,0.0216
RE1,DEMRC2,S55,2039,0.0216
RE1,DEMRC2,S55,2040,0.0216
RE1,DEMRC2,S55,2041,0.0216
RE1,DEMRC2,S55,2042,0.0216
RE1,DEMRC2,S55,2043,0.0216
RE1,DEMRC2,S55,2044,0.0216
RE1,DEMRC2,S55,2045,0.0216
RE1,DEMRC2,S55,2046,0.0216
RE1,DEMRC2,S55,2047,0.0216
RE1,DEMRC2,S55,2048,0.0216
RE1,DEMRC2,S55,2049,0.0216
RE1,DEMRC2,S55,2050,0.0216
RE1,DEMRL1,S55,2019,0.0216
RE1,DEMRL1,S55,2020,0.0216
RE1,DEMRL1,S55,2021,0.0216
RE1,DEMRL1,S55,2022,0.0216
RE1,DEMRL1,S55,2023,0.0216
RE1,DEMRL1,S55,2024,0.0216
RE1,DEMRL1,S55,2025,0.0216
RE1,DEMRL1,S55,2026,0.0216
RE1,DEMRL1,S55,2027,0.0216
RE1,DEMRL1,S55,2028,0.0216
RE1,DEMRL1,S55,2029,0.0216
RE1,DEMRL1,S55,2030,0.0216
RE1,DEMRL1,S55,2031,0.0216
RE1,DEMRL1,S55,2032,0.0216
RE1,DEMRL1,S55,2033,0.0216
RE1,DEMRL1,S55,2034,0.0216
RE1,DEMRL1,S55,2035,0.0216
RE1,DEMRL1,S55,2036,0.0216
RE1,DEMRL1,S55,2037,0.0216
RE1,DEMRL1,S55,2038,0.0216
RE1,DEMRL1,S55,2039,0.0216
RE1,DEMRL1,S55,2040,0.0216
RE1,DEMRL1,S55,2041,0.0216
RE1,DEMRL1,S55,2042,0.0216
RE1,DEMRL1,S55,2043,0.0216
RE1,DEMRL1,S55,2044,0.0216
RE1,DEMRL1,S55,2045,0.0216
RE1,DEMRL1,S55,2046,0.0216
RE1,DEMRL1,S55,2047,0.0216
RE1,DEMRL1,S55,2048,0.0216
RE1,DEMRL1,S55,2049,0.0216
RE1,DEMRL1,S55,2050,0.0216
RE1,DEMRL2,S55,2019,0.0216
RE1,DEMRL2,S55,2020,0.0216
RE1,DEMRL2,S55,2021,0.0216
RE1,DEMRL2,S55,2022,0.0216
RE1,DEMRL2,S55,2023,0.0216
RE1,DEMRL2,S55,2024,0.0216
RE1,DEMRL2,S55,2025,0.0216
RE1,DEMRL2,S55,2026,0.0216
RE1,DEMRL2,S55,2027,0.0216
RE1,DEMRL2,S55,2028,0.0216
RE1,DEMRL2,S55,2029,0.0216
RE1,DEMRL2,S55,2030,0.0216
RE1,DEMRL2,S55,2031,0.0216
RE1,DEMRL2,S55,2032,0.0216
RE1,DEMRL2,S55,2033,0.0216
RE1,DEMRL2,S55,2034,0.0216
RE1,DEMRL2,S55,2035,0.0216
RE1,DEMRL2,S55,2036,0.0216
RE1,DEMRL2,S55,2037,0.0216
RE1,DEMRL2,S55,2038,0.0216
RE1,DEMRL2,S55,2039,0.0216
RE1,DEMRL2,S55,2040,0.0216
RE1,DEMRL2,S55,2041,0.0216
RE1,DEMRL2,S55,2042,0.0216
RE1,DEMRL2,S55,2043,0.0216
RE1,DEMRL2,S55,2044,0.0216
RE1,DEMRL2,S55,2045,0.0216
RE1,DEMRL2,S55,2046,0.0216
RE1,DEMRL2,S55,2047,0.0216
RE1,DEMRL2,S55,2048,0.0216
RE1,DEMRL2,S55,2049,0.0216
RE1,DEMRL2,S55,2050,0.0216
RE1,DEMRO1,S55,2019,0.0216
RE1,DEMRO1,S55,2020,0.0216
RE1,DEMRO1,S55,2021,0.0216
RE1,DEMRO1,S55,2022,0.0216
RE1,DEMRO1,S55,2023,0.0216
RE1,DEMRO1,S55,2024,0.0216
RE1,DEMRO1,S55,2025,0.0216
RE1,DEMRO1,S55,2026,0.0216
RE1,DEMRO1,S55,2027,0.0216
RE1,DEMRO1,S55,2028,0.0216
RE1,DEMRO1,S55,2029,0.0216
RE1,DEMRO1,S55,2030,0.0216
RE1,DEMRO1,S55,2031,0.0216
RE1,DEMRO1,S55,2032,0.0216
RE1,DEMRO1,S55,2033,0.0216
RE1,DEMRO1,S55,2034,0.0216
RE1,DEMRO1,S55,2035,0.0216
RE1,DEMRO1,S55,2036,0.0216
RE1,DEMRO1,S55,2037,0.0216
RE1,DEMRO1,S55,2038,0.0216
RE1,DEMRO1,S55,2039,0.0216
RE1,DEMRO1,S55,2040,0.0216
RE1,DEMRO1,S55,2041,0.0216
RE1,DEMRO1,S55,2042,0.0216
RE1,DEMRO1,S55,2043,0.0216
RE1,DEMRO1,S55,2044,0.0216
RE1,DEMRO1,S55,2045,0.0216
RE1,DEMRO1,S55,2046,0.0216
RE1,DEMRO1,S55,2047,0.0216
RE1,DEMRO1,S55,2048,0.0216
RE1,DEMRO1,S55,2049,0.0216
RE1,DEMRO1,S55,2050,0.0216
RE1,DEMRO2,S55,2019,0.0216
RE1,DEMRO2,S55,2020,0.0216
RE1,DEMRO2,S55,2021,0.0216
RE1,DEMRO2,S55,2022,0.0216
RE1,DEMRO2,S55,2023,0.0216
RE1,DEMRO2,S55,2024,0.0216
RE1,DEMRO2,S55,2025,0.0216
RE1,DEMRO2,S55,2026,0.0216
RE1,DEMRO2,S55,2027,0.0216
RE1,DEMRO2,S55,2028,0.0216
RE1,DEMRO2,S55,2029,0.0216
RE1,DEMRO2,S55,2030,0.0216
RE1,DEMRO2,S55,2031,0.0216
RE1,DEMRO2,S55,2032,0.0216
RE1,DEMRO2,S55,2033,0.0216
RE1,DEMRO2,S55,2034,0.0216
RE1,DEMRO2,S55,2035,0.0216
RE1,DEMRO2,S55,2036,0.0216
RE1,DEMRO2,S55,2037,0.0216
RE1,DEMRO2,S55,2038,0.0216
RE1,DEMRO2,S55,2039,0.0216
RE1,DEMRO2,S55,2040,0.0216
RE1,DEMRO2,S55,2041,0.0216
RE1,DEMRO2,S55,2042,0.0216
RE1,DEMRO2,S55,2043,0.0216
RE1,DEMRO2,S55,2044,0.0216
RE1,DEMRO2,S55,2045,0.0216
RE1,DEMRO2,S55,2046,0.0216
RE1,DEMRO2,S55,2047,0.0216
RE1,DEMRO2,S55,2048,0.0216
RE1,DEMRO2,S55,2049,0.0216
RE1,DEMRO2,S55,2050,0.0216
RE1,DEMCCO,S56,2019,0.0238
RE1,DEMCCO,S56,2020,0.0238
RE1,DEMCCO,S56,2021,0.0238
RE1,DEMCCO,S56,2022,0.0238
RE1,DEMCCO,S56,2023,0.0238
RE1,DEMCCO,S56,2024,0.0238
RE1,DEMCCO,S56,2025,0.0238
RE1,DEMCCO,S56,2026,0.0238
RE1,DEMCCO,S56,2027,0.0238
RE1,DEMCCO,S56,2028,0.0238
RE1,DEMCCO,S56,2029,0.0238
RE1,DEMCCO,S56,2030,0.0238
RE1,DEMCCO,S56,2031,0.0238
RE1,DEMCCO,S56,2032,0.0238
RE1,DEMCCO,S56,2033,0.0238
RE1,DEMCCO,S56,2034,0.0238
RE1,DEMCCO,S56,2035,0.0238
RE1,DEMCCO,S56,2036,0.0238
RE1,DEMCCO,S56,2037,0.0238
RE1,DEMCCO,S56,2038,0.0238
RE1,DEMCCO,S56,2039,0.0238
RE1,DEMCCO,S56,2040,0.0238
RE1,DEMCCO,S56,2041,0.0238
RE1,DEMCCO,S56,2042,0.0238
RE1,DEMCCO,S56,2043,0.0238
RE1,DEMCCO,S56,2044,0.0238
RE1,DEMCCO,S56,2045,0.0238
RE1,DEMCCO,S56,2046,0.0238
RE1,DEMCCO,S56,2047,0.0238
RE1,DEMCCO,S56,2048,0.0238
RE1,DEMCCO,S56,2049,0.0238
RE1,DEMCCO,S56,2050,0.0238
RE1,DEMRC1,S56,2019,0.0238
RE1,DEMRC1,S56,2020,0.0238
RE1,DEMRC1,S56,2021,0.0238
RE1,DEMRC1,S56,2022,0.0238
RE1,DEMRC1,S56,2023,0.0238
RE1,DEMRC1,S56,2024,0.0238
RE1,DEMRC1,S56,2025,0.0238
RE1,DEMRC1,S56,2026,0.0238
RE1,DEMRC1,S56,2027,0.0238
RE1,DEMRC1,S56,2028,0.0238
RE1,DEMRC1,S56,2029,0.0238
RE1,DEMRC1,S56,2030,0.0238
RE1,DEMRC1,S56,2031,0.0238
RE1,DEMRC1,S56,2032,0.0238
RE1,DEMRC1,S56,2033,0.0238
RE1,DEMRC1,S56,2034,0.0238
RE1,DEMRC1,S56,2035,0.0238
RE1,DEMRC1,S56,2036,0.0238
RE1,DEMRC1,S56,2037,0.0238
RE1,DEMRC1,S56,2038,0.0238
RE1,DEMRC1,S56,2039,0.0238
RE1,DEMRC1,S56,2040,0.0238
RE1,DEMRC1,S56,2041,0.0238
RE1,DEMRC1,S56,2042,0.0238
RE1,DEMRC1,S56,2043,0.0238
RE1,DEMRC1,S56,2044,0.0238
RE1,DEMRC1,S56,2045,0.0238
RE1,DEMRC1,S56,2046,0.0238
RE1,DEMRC1,S56,2047,0.0238
RE1,DEMRC1,S56,2048,0.0238
RE1,DEMRC1,S56,2049,0.0238
RE1,DEMRC1,S56,2050,0.0238
RE1,DEMRC2,S56,2019,0.0238
RE1,DEMRC2,S56,2020,0.0238
RE1,DEMRC2,S56,2021,0.0238
RE1,DEMRC2,S56,2022,0.0238
RE1,DEMRC2,S56,2023,0.0238
RE1,DEMRC2,S56,2024,0.0238
RE1,DEMRC2,S56,2025,0.0238
RE1,DEMRC2,S56,2026,0.0238
RE1,DEMRC2,S56,2027,0.0238
RE1,DEMRC2,S56,2028,0.0238
RE1,DEMRC2,S56,2029,0.0238
RE1,DEMRC2,S56,2030,0.0238
