REGION,FUEL,TIMESLICE,YEAR,VALUE
RE1,DEMTRB,S33,2027,0.0
RE1,DEMTRB,S33,2028,0.0
RE1,DEMTRB,S33,2029,0.0
RE1,DEMTRB,S33,2030,0.0
RE1,DEMTRB,S33,2031,0.0
RE1,DEMTRB,S33,2032,0.0
RE1,DEMTRB,S33,2033,0.0
RE1,DEMTRB,S33,2034,0.0
RE1,DEMTRB,S33,2035,0.0
RE1,DEMTRB,S33,2036,0.0
RE1,DEMTRB,S33,2037,0.0
RE1,DEMTRB,S33,2038,0.0
RE1,DEMTRB,S33,2039,0.0
RE1,DEMTRB,S33,2040,0.0
RE1,DEMTRB,S33,2041,0.0
RE1,DEMTRB,S33,2042,0.0
RE1,DEMTRB,S33,2043,0.0
RE1,DEMTRB,S33,2044,0.0
RE1,DEMTRB,S33,2045,0.0
RE1,DEMTRB,S33,2046,0.0
RE1,DEMTRB,S33,2047,0.0
RE1,DEMTRB,S33,2048,0.0
RE1,DEMTRB,S33,2049,0.0
RE1,DEMTRB,S33,2050,0.0
RE1,DEMTRB,S34,2019,0.0
RE1,DEMTRB,S34,2020,0.0
RE1,DEMTRB,S34,2021,0.0
RE1,DEMTRB,S34,2022,0.0
RE1,DEMTRB,S34,2023,0.0
RE1,DEMTRB,S34,2024,0.0
RE1,DEMTRB,S34,2025,0.0
RE1,DEMTRB,S34,2026,0.0
RE1,DEMTRB,S34,2027,0.0
RE1,DEMTRB,S34,2028,0.0
RE1,DEMTRB,S34,2029,0.0
RE1,DEMTRB,S34,2030,0.0
RE1,DEMTRB,S34,2031,0.0
RE1,DEMTRB,S34,2032,0.0
RE1,DEMTRB,S34,2033,0.0
RE1,DEMTRB,S34,2034,0.0
RE1,DEMTRB,S34,2035,0.0
RE1,DEMTRB,S34,2036,0.0
RE1,DEMTRB,S34,2037,0.0
RE1,DEMTRB,S34,2038,0.0
RE1,DEMTRB,S34,2039,0.0
RE1,DEMTRB,S34,2040,0.0
RE1,DEMTRB,S34,2041,0.0
RE1,DEMTRB,S34,2042,0.0
RE1,DEMTRB,S34,2043,0.0
RE1,DEMTRB,S34,2044,0.0
RE1,DEMTRB,S34,2045,0.0
RE1,DEMTRB,S34,2046,0.0
RE1,DEMTRB,S34,2047,0.0
RE1,DEMTRB,S34,2048,0.0
RE1,DEMTRB,S34,2049,0.0
RE1,DEMTRB,S34,2050,0.0
RE1,DEMTRB,S35,2019,0.0
RE1,DEMTRB,S35,2020,0.0
RE1,DEMTRB,S35,2021,0.0
RE1,DEMTRB,S35,2022,0.0
RE1,DEMTRB,S35,2023,0.0
RE1,DEMTRB,S35,2024,0.0
RE1,DEMTRB,S35,2025,0.0
RE1,DEMTRB,S35,2026,0.0
RE1,DEMTRB,S35,2027,0.0
RE1,DEMTRB,S35,2028,0.0
RE1,DEMTRB,S35,2029,0.0
RE1,DEMTRB,S35,2030,0.0
RE1,DEMTRB,S35,2031,0.0
RE1,DEMTRB,S35,2032,0.0
RE1,DEMTRB,S35,2033,0.0
RE1,DEMTRB,S35,2034,0.0
RE1,DEMTRB,S35,2035,0.0
RE1,DEMTRB,S35,2036,0.0
RE1,DEMTRB,S35,2037,0.0
RE1,DEMTRB,S35,2038,0.0
RE1,DEMTRB,S35,2039,0.0
RE1,DEMTRB,S35,2040,0.0
RE1,DEMTRB,S35,2041,0.0
RE1,DEMTRB,S35,2042,0.0
RE1,DEMTRB,S35,2043,0.0
RE1,DEMTRB,S35,2044,0.0
RE1,DEMTRB,S35,2045,0.0
RE1,DEMTRB,S35,2046,0.0
RE1,DEMTRB,S35,2047,0.0
RE1,DEMTRB,S35,2048,0.0
RE1,DEMTRB,S35,2049,0.0
RE1,DEMTRB,S35,2050,0.0
RE1,DEMTRB,S36,2019,0.0
RE1,DEMTRB,S36,2020,0.0
RE1,DEMTRB,S36,2021,0.0
RE1,DEMTRB,S36,2022,0.0
RE1,DEMTRB,S36,2023,0.0
RE1,DEMTRB,S36,2024,0.0
RE1,DEMTRB,S36,2025,0.0
RE1,DEMTRB,S36,2026,0.0
RE1,DEMTRB,S36,2027,0.0
RE1,DEMTRB,S36,2028,0.0
RE1,DEMTRB,S36,2029,0.0
RE1,DEMTRB,S36,2030,0.0
RE1,DEMTRB,S36,2031,0.0
RE1,DEMTRB,S36,2032,0.0
RE1,DEMTRB,S36,2033,0.0
RE1,DEMTRB,S36,2034,0.0
RE1,DEMTRB,S36,2035,0.0
RE1,DEMTRB,S36,2036,0.0
RE1,DEMTRB,S36,2037,0.0
RE1,DEMTRB,S36,2038,0.0
RE1,DEMTRB,S36,2039,0.0
RE1,DEMTRB,S36,2040,0.0
RE1,DEMTRB,S36,2041,0.0
RE1,DEMTRB,S36,2042,0.0
RE1,DEMTRB,S36,2043,0.0
RE1,DEMTRB,S36,2044,0.0
RE1,DEMTRB,S36,2045,0.0
RE1,DEMTRB,S36,2046,0.0
RE1,DEMTRB,S36,2047,0.0
RE1,DEMTRB,S36,2048,0.0
RE1,DEMTRB,S36,2049,0.0
RE1,DEMTRB,S36,2050,0.0
RE1,DEMTRB,S41,2019,0.0
RE1,DEMTRB,S41,2020,0.0
RE1,DEMTRB,S41,2021,0.0
RE1,DEMTRB,S41,2022,0.0
RE1,DEMTRB,S41,2023,0.0
RE1,DEMTRB,S41,2024,0.0
RE1,DEMTRB,S41,2025,0.0
RE1,DEMTRB,S41,2026,0.0
RE1,DEMTRB,S41,2027,0.0
RE1,DEMTRB,S41,2028,0.0
RE1,DEMTRB,S41,2029,0.0
RE1,DEMTRB,S41,2030,0.0
RE1,DEMTRB,S41,2031,0.0
RE1,DEMTRB,S41,2032,0.0
RE1,DEMTRB,S41,2033,0.0
RE1,DEMTRB,S41,2034,0.0
RE1,DEMTRB,S41,2035,0.0
RE1,DEMTRB,S41,2036,0.0
RE1,DEMTRB,S41,2037,0.0
RE1,DEMTRB,S41,2038,0.0
RE1,DEMTRB,S41,2039,0.0
RE1,DEMTRB,S41,2040,0.0
RE1,DEMTRB,S41,2041,0.0
RE1,DEMTRB,S41,2042,0.0
RE1,DEMTRB,S41,2043,0.0
RE1,DEMTRB,S41,2044,0.0
RE1,DEMTRB,S41,2045,0.0
RE1,DEMTRB,S41,2046,0.0
RE1,DEMTRB,S41,2047,0.0
RE1,DEMTRB,S41,2048,0.0
RE1,DEMTRB,S41,2049,0.0
RE1,DEMTRB,S41,2050,0.0
RE1,DEMTRB,S42,2019,0.0
RE1,DEMTRB,S42,2020,0.0
RE1,DEMTRB,S42,2021,0.0
RE1,DEMTRB,S42,2022,0.0
RE1,DEMTRB,S42,2023,0.0
RE1,DEMTRB,S42,2024,0.0
RE1,DEMTRB,S42,2025,0.0
RE1,DEMTRB,S42,2026,0.0
RE1,DEMTRB,S42,2027,0.0
RE1,DEMTRB,S42,2028,0.0
RE1,DEMTRB,S42,2029,0.0
RE1,DEMTRB,S42,2030,0.0
RE1,DEMTRB,S42,2031,0.0
RE1,DEMTRB,S42,2032,0.0
RE1,DEMTRB,S42,2033,0.0
RE1,DEMTRB,S42,2034,0.0
RE1,DEMTRB,S42,2035,0.0
RE1,DEMTRB,S42,2036,0.0
RE1,DEMTRB,S42,2037,0.0
RE1,DEMTRB,S42,2038,0.0
RE1,DEMTRB,S42,2039,0.0
RE1,DEMTRB,S42,2040,0.0
RE1,DEMTRB,S42,2041,0.0
RE1,DEMTRB,S42,2042,0.0
RE1,DEMTRB,S42,2043,0.0
RE1,DEMTRB,S42,2044,0.0
RE1,DEMTRB,S42,2045,0.0
RE1,DEMTRB,S42,2046,0.0
RE1,DEMTRB,S42,2047,0.0
RE1,DEMTRB,S42,2048,0.0
RE1,DEMTRB,S42,2049,0.0
RE1,DEMTRB,S42,2050,0.0
RE1,DEMTRB,S43,2019,0.0
RE1,DEMTRB,S43,2020,0.0
RE1,DEMTRB,S43,2021,0.0
RE1,DEMTRB,S43,2022,0.0
RE1,DEMTRB,S43,2023,0.0
RE1,DEMTRB,S43,2024,0.0
RE1,DEMTRB,S43,2025,0.0
RE1,DEMTRB,S43,2026,0.0
RE1,DEMTRB,S43,2027,0.0
RE1,DEMTRB,S43,2028,0.0
RE1,DEMTRB,S43,2029,0.0
RE1,DEMTRB,S43,2030,0.0
RE1,DEMTRB,S43,2031,0.0
RE1,DEMTRB,S43,2032,0.0
RE1,DEMTRB,S43,2033,0.0
RE1,DEMTRB,S43,2034,0.0
RE1,DEMTRB,S43,2035,0.0
RE1,DEMTRB,S43,2036,0.0
RE1,DEMTRB,S43,2037,0.0
RE1,DEMTRB,S43,2038,0.0
RE1,DEMTRB,S43,2039,0.0
RE1,DEMTRB,S43,2040,0.0
RE1,DEMTRB,S43,2041,0.0
RE1,DEMTRB,S43,2042,0.0
RE1,DEMTRB,S43,2043,0.0
RE1,DEMTRB,S43,2044,0.0
RE1,DEMTRB,S43,2045,0.0
RE1,DEMTRB,S43,2046,0.0
RE1,DEMTRB,S43,2047,0.0
RE1,DEMTRB,S43,2048,0.0
RE1,DEMTRB,S43,2049,0.0
RE1,DEMTRB,S43,2050,0.0
RE1,DEMTRB,S44,2019,0.0
RE1,DEMTRB,S44,2020,0.0
RE1,DEMTRB,S44,2021,0.0
RE1,DEMTRB,S44,2022,0.0
RE1,DEMTRB,S44,2023,0.0
RE1,DEMTRB,S44,2024,0.0
RE1,DEMTRB,S44,2025,0.0
RE1,DEMTRB,S44,2026,0.0
RE1,DEMTRB,S44,2027,0.0
RE1,DEMTRB,S44,2028,0.0
RE1,DEMTRB,S44,2029,0.0
RE1,DEMTRB,S44,2030,0.0
RE1,DEMTRB,S44,2031,0.0
RE1,DEMTRB,S44,2032,0.0
RE1,DEMTRB,S44,2033,0.0
RE1,DEMTRB,S44,2034,0.0
RE1,DEMTRB,S44,2035,0.0
RE1,DEMTRB,S44,2036,0.0
RE1,DEMTRB,S44,2037,0.0
RE1,DEMTRB,S44,2038,0.0
RE1,DEMTRB,S44,2039,0.0
RE1,DEMTRB,S44,2040,0.0
RE1,DEMTRB,S44,2041,0.0
RE1,DEMTRB,S44,2042,0.0
RE1,DEMTRB,S44,2043,0.0
RE1,DEMTRB,S44,2044,0.0
RE1,DEMTRB,S44,2045,0.0
RE1,DEMTRB,S44,2046,0.0
RE1,DEMTRB,S44,2047,0.0
RE1,DEMTRB,S44,2048,0.0
RE1,DEMTRB,S44,2049,0.0
RE1,DEMTRB,S44,2050,0.0
RE1,DEMTRB,S45,2019,0.0
RE1,DEMTRB,S45,2020,0.0
RE1,DEMTRB,S45,2021,0.0
RE1,DEMTRB,S45,2022,0.0
RE1,DEMTRB,S45,2023,0.0
RE1,DEMTRB,S45,2024,0.0
RE1,DEMTRB,S45,2025,0.0
RE1,DEMTRB,S45,2026,0.0
RE1,DEMTRB,S45,2027,0.0
RE1,DEMTRB,S45,2028,0.0
RE1,DEMTRB,S45,2029,0.0
RE1,DEMTRB,S45,2030,0.0
RE1,DEMTRB,S45,2031,0.0
RE1,DEMTRB,S45,2032,0.0
RE1,DEMTRB,S45,2033,0.0
RE1,DEMTRB,S45,2034,0.0
RE1,DEMTRB,S45,2035,0.0
RE1,DEMTRB,S45,2036,0.0
RE1,DEMTRB,S45,2037,0.0
RE1,DEMTRB,S45,2038,0.0
RE1,DEMTRB,S45,2039,0.0
RE1,DEMTRB,S45,2040,0.0
RE1,DEMTRB,S45,2041,0.0
RE1,DEMTRB,S45,2042,0.0
RE1,DEMTRB,S45,2043,0.0
RE1,DEMTRB,S45,2044,0.0
RE1,DEMTRB,S45,2045,0.0
RE1,DEMTRB,S45,2046,0.0
RE1,DEMTRB,S45,2047,0.0
RE1,DEMTRB,S45,2048,0.0
RE1,DEMTRB,S45,2049,0.0
RE1,DEMTRB,S45,2050,0.0
RE1,DEMTRB,S46,2019,0.0
RE1,DEMTRB,S46,2020,0.0
RE1,DEMTRB,S46,2021,0.0
RE1,DEMTRB,S46,2022,0.0
RE1,DEMTRB,S46,2023,0.0
RE1,DEMTRB,S46,2024,0.0
RE1,DEMTRB,S46,2025,0.0
RE1,DEMTRB,S46,2026,0.0
RE1,DEMTRB,S46,2027,0.0
RE1,DEMTRB,S46,2028,0.0
RE1,DEMTRB,S46,2029,0.0
RE1,DEMTRB,S46,2030,0.0
RE1,DEMTRB,S46,2031,0.0
RE1,DEMTRB,S46,2032,0.0
RE1,DEMTRB,S46,2033,0.0
RE1,DEMTRB,S46,2034,0.0
RE1,DEMTRB,S46,2035,0.0
RE1,DEMTRB,S46,2036,0.0
RE1,DEMTRB,S46,2037,0.0
RE1,DEMTRB,S46,2038,0.0
RE1,DEMTRB,S46,2039,0.0
RE1,DEMTRB,S46,2040,0.0
RE1,DEMTRB,S46,2041,0.0
RE1,DEMTRB,S46,2042,0.0
RE1,DEMTRB,S46,2043,0.0
RE1,DEMTRB,S46,2044,0.0
RE1,DEMTRB,S46,2045,0.0
RE1,DEMTRB,S46,2046,0.0
RE1,DEMTRB,S46,2047,0.0
RE1,DEMTRB,S46,2048,0.0
RE1,DEMTRB,S46,2049,0.0
RE1,DEMTRB,S46,2050,0.0
RE1,DEMTRB,S51,2019,0.0
RE1,DEMTRB,S51,2020,0.0
RE1,DEMTRB,S51,2021,0.0
RE1,DEMTRB,S51,2022,0.0
RE1,DEMTRB,S51,2023,0.0
RE1,DEMTRB,S51,2024,0.0
RE1,DEMTRB,S51,2025,0.0
RE1,DEMTRB,S51,2026,0.0
RE1,DEMTRB,S51,2027,0.0
RE1,DEMTRB,S51,2028,0.0
RE1,DEMTRB,S51,2029,0.0
RE1,DEMTRB,S51,2030,0.0
RE1,DEMTRB,S51,2031,0.0
RE1,DEMTRB,S51,2032,0.0
RE1,DEMTRB,S51,2033,0.0
RE1,DEMTRB,S51,2034,0.0
RE1,DEMTRB,S51,2035,0.0
RE1,DEMTRB,S51,2036,0.0
RE1,DEMTRB,S51,2037,0.0
RE1,DEMTRB,S51,2038,0.0
RE1,DEMTRB,S51,2039,0.0
RE1,DEMTRB,S51,2040,0.0
RE1,DEMTRB,S51,2041,0.0
RE1,DEMTRB,S51,2042,0.0
RE1,DEMTRB,S51,2043,0.0
RE1,DEMTRB,S51,2044,0.0
RE1,DEMTRB,S51,2045,0.0
RE1,DEMTRB,S51,2046,0.0
RE1,DEMTRB,S51,2047,0.0
RE1,DEMTRB,S51,2048,0.0
RE1,DEMTRB,S51,2049,0.0
RE1,DEMTRB,S51,2050,0.0
RE1,DEMTRB,S52,2019,0.0
RE1,DEMTRB,S52,2020,0.0
RE1,DEMTRB,S52,2021,0.0
RE1,DEMTRB,S52,2022,0.0
RE1,DEMTRB,S52,2023,0.0
RE1,DEMTRB,S52,2024,0.0
RE1,DEMTRB,S52,2025,0.0
RE1,DEMTRB,S52,2026,0.0
RE1,DEMTRB,S52,2027,0.0
RE1,DEMTRB,S52,2028,0.0
RE1,DEMTRB,S52,2029,0.0
RE1,DEMTRB,S52,2030,0.0
RE1,DEMTRB,S52,2031,0.0
RE1,DEMTRB,S52,2032,0.0
RE1,DEMTRB,S52,2033,0.0
RE1,DEMTRB,S52,2034,0.0
RE1,DEMTRB,S52,2035,0.0
RE1,DEMTRB,S52,2036,0.0
RE1,DEMTRB,S52,2037,0.0
RE1,DEMTRB,S52,2038,0.0
RE1,DEMTRB,S52,2039,0.0
RE1,DEMTRB,S52,2040,0.0
RE1,DEMTRB,S52,2041,0.0
RE1,DEMTRB,S52,2042,0.0
RE1,DEMTRB,S52,2043,0.0
RE1,DEMTRB,S52,2044,0.0
RE1,DEMTRB,S52,2045,0.0
RE1,DEMTRB,S52,2046,0.0
RE1,DEMTRB,S52,2047,0.0
RE1,DEMTRB,S52,2048,0.0
RE1,DEMTRB,S52,2049,0.0
RE1,DEMTRB,S52,2050,0.0
RE1,DEMTRB,S53,2019,0.0
RE1,DEMTRB,S53,2020,0.0
RE1,DEMTRB,S53,2021,0.0
RE1,DEMTRB,S53,2022,0.0
RE1,DEMTRB,S53,2023,0.0
RE1,DEMTRB,S53,2024,0.0
RE1,DEMTRB,S53,2025,0.0
RE1,DEMTRB,S53,2026,0.0
RE1,DEMTRB,S53,2027,0.0
RE1,DEMTRB,S53,2028,0.0
RE1,DEMTRB,S53,2029,0.0
RE1,DEMTRB,S53,2030,0.0
RE1,DEMTRB,S53,2031,0.0
RE1,DEMTRB,S53,2032,0.0
RE1,DEMTRB,S53,2033,0.0
RE1,DEMTRB,S53,2034,0.0
RE1,DEMTRB,S53,2035,0.0
RE1,DEMTRB,S53,2036,0.0
RE1,DEMTRB,S53,2037,0.0
RE1,DEMTRB,S53,2038,0.0
RE1,DEMTRB,S53,2039,0.0
RE1,DEMTRB,S53,2040,0.0
RE1,DEMTRB,S53,2041,0.0
RE1,DEMTRB,S53,2042,0.0
RE1,DEMTRB,S53,2043,0.0
RE1,DEMTRB,S53,2044,0.0
RE1,DEMTRB,S53,2045,0.0
RE1,DEMTRB,S53,2046,0.0
RE1,DEMTRB,S53,2047,0.0
RE1,DEMTRB,S53,2048,0.0
RE1,DEMTRB,S53,2049,0.0
RE1,DEMTRB,S53,2050,0.0
RE1,DEMTRB,S54,2019,0.0
RE1,DEMTRB,S54,2020,0.0
RE1,DEMTRB,S54,2021,0.0
RE1,DEMTRB,S54,2022,0.0
RE1,DEMTRB,S54,2023,0.0
RE1,DEMTRB,S54,2024,0.0
RE1,DEMTRB,S54,2025,0.0
RE1,DEMTRB,S54,2026,0.0
RE1,DEMTRB,S54,2027,0.0
RE1,DEMTRB,S54,2028,0.0
RE1,DEMTRB,S54,2029,0.0
RE1,DEMTRB,S54,2030,0.0
RE1,DEMTRB,S54,2031,0.0
RE1,DEMTRB,S54,2032,0.0
RE1,DEMTRB,S54,2033,0.0
RE1,DEMTRB,S54,2034,0.0
RE1,DEMTRB,S54,2035,0.0
RE1,DEMTRB,S54,2036,0.0
RE1,DEMTRB,S54,2037,0.0
RE1,DEMTRB,S54,2038,0.0
RE1,DEMTRB,S54,2039,0.0
RE1,DEMTRB,S54,2040,0.0
RE1,DEMTRB,S54,2041,0.0
RE1,DEMTRB,S54,2042,0.0
RE1,DEMTRB,S54,2043,0.0
RE1,DEMTRB,S54,2044,0.0
RE1,DEMTRB,S54,2045,0.0
RE1,DEMTRB,S54,2046,0.0
RE1,DEMTRB,S54,2047,0.0
RE1,DEMTRB,S54,2048,0.0
RE1,DEMTRB,S54,2049,0.0
RE1,DEMTRB,S54,2050,0.0
RE1,DEMTRB,S55,2019,0.0
RE1,DEMTRB,S55,2020,0.0
RE1,DEMTRB,S55,2021,0.0
RE1,DEMTRB,S55,2022,0.0
RE1,DEMTRB,S55,2023,0.0
RE1,DEMTRB,S55,2024,0.0
RE1,DEMTRB,S55,2025,0.0
RE1,DEMTRB,S55,2026,0.0
RE1,DEMTRB,S55,2027,0.0
RE1,DEMTRB,S55,2028,0.0
RE1,DEMTRB,S55,2029,0.0
RE1,DEMTRB,S55,2030,0.0
RE1,DEMTRB,S55,2031,0.0
RE1,DEMTRB,S55,2032,0.0
RE1,DEMTRB,S55,2033,0.0
RE1,DEMTRB,S55,2034,0.0
RE1,DEMTRB,S55,2035,0.0
RE1,DEMTRB,S55,2036,0.0
RE1,DEMTRB,S55,2037,0.0
RE1,DEMTRB,S55,2038,0.0
RE1,DEMTRB,S55,2039,0.0
RE1,DEMTRB,S55,2040,0.0
RE1,DEMTRB,S55,2041,0.0
RE1,DEMTRB,S55,2042,0.0
RE1,DEMTRB,S55,2043,0.0
RE1,DEMTRB,S55,2044,0.0
RE1,DEMTRB,S55,2045,0.0
RE1,DEMTRB,S55,2046,0.0
RE1,DEMTRB,S55,2047,0.0
RE1,DEMTRB,S55,2048,0.0
RE1,DEMTRB,S55,2049,0.0
RE1,DEMTRB,S55,2050,0.0
RE1,DEMTRB,S56,2019,0.0
RE1,DEMTRB,S56,2020,0.0
RE1,DEMTRB,S56,2021,0.0
RE1,DEMTRB,S56,2022,0.0
RE1,DEMTRB,S56,2023,0.0
RE1,DEMTRB,S56,2024,0.0
RE1,DEMTRB,S56,2025,0.0
RE1,DEMTRB,S56,2026,0.0
RE1,DEMTRB,S56,2027,0.0
RE1,DEMTRB,S56,2028,0.0
RE1,DEMTRB,S56,2029,0.0
RE1,DEMTRB,S56,2030,0.0
RE1,DEMTRB,S56,2031,0.0
RE1,DEMTRB,S56,2032,0.0
RE1,DEMTRB,S56,2033,0.0
RE1,DEMTRB,S56,2034,0.0
RE1,DEMTRB,S56,2035,0.0
RE1,DEMTRB,S56,2036,0.0
RE1,DEMTRB,S56,2037,0.0
RE1,DEMTRB,S56,2038,0.0
RE1,DEMTRB,S56,2039,0.0
RE1,DEMTRB,S56,2040,0.0
RE1,DEMTRB,S56,2041,0.0
RE1,DEMTRB,S56,2042,0.0
RE1,DEMTRB,S56,2043,0.0
RE1,DEMTRB,S56,2044,0.0
RE1,DEMTRB,S56,2045,0.0
RE1,DEMTRB,S56,2046,0.0
RE1,DEMTRB,S56,2047,0.0
RE1,DEMTRB,S56,2048,0.0
RE1,DEMTRB,S56,2049,0.0
RE1,DEMTRB,S56,2050,0.0
RE1,DEMTRB,S61,2019,0.0
RE1,DEMTRB,S61,2020,0.0
RE1,DEMTRB,S61,2021,0.0
RE1,DEMTRB,S61,2022,0.0
RE1,DEMTRB,S61,2023,0.0
RE1,DEMTRB,S61,2024,0.0
RE1,DEMTRB,S61,2025,0.0
RE1,DEMTRB,S61,2026,0.0
RE1,DEMTRB,S61,2027,0.0
RE1,DEMTRB,S61,2028,0.0
RE1,DEMTRB,S61,2029,0.0
RE1,DEMTRB,S61,2030,0.0
RE1,DEMTRB,S61,2031,0.0
RE1,DEMTRB,S61,2032,0.0
RE1,DEMTRB,S61,2033,0.0
RE1,DEMTRB,S61,2034,0.0
RE1,DEMTRB,S61,2035,0.0
RE1,DEMTRB,S61,2036,0.0
RE1,DEMTRB,S61,2037,0.0
RE1,DEMTRB,S61,2038,0.0
RE1,DEMTRB,S61,2039,0.0
RE1,DEMTRB,S61,2040,0.0
RE1,DEMTRB,S61,2041,0.0
RE1,DEMTRB,S61,2042,0.0
RE1,DEMTRB,S61,2043,0.0
RE1,DEMTRB,S61,2044,0.0
RE1,DEMTRB,S61,2045,0.0
RE1,DEMTRB,S61,2046,0.0
RE1,DEMTRB,S61,2047,0.0
RE1,DEMTRB,S61,2048,0.0
RE1,DEMTRB,S61,2049,0.0
RE1,DEMTRB,S61,2050,0.0
RE1,DEMTRB,S62,2019,0.0
RE1,DEMTRB,S62,2020,0.0
RE1,DEMTRB,S62,2021,0.0
RE1,DEMTRB,S62,2022,0.0
RE1,DEMTRB,S62,2023,0.0
RE1,DEMTRB,S62,2024,0.0
RE1,DEMTRB,S62,2025,0.0
RE1,DEMTRB,S62,2026,0.0
RE1,DEMTRB,S62,2027,0.0
RE1,DEMTRB,S62,2028,0.0
RE1,DEMTRB,S62,2029,0.0
RE1,DEMTRB,S62,2030,0.0
RE1,DEMTRB,S62,2031,0.0
RE1,DEMTRB,S62,2032,0.0
RE1,DEMTRB,S62,2033,0.0
RE1,DEMTRB,S62,2034,0.0
RE1,DEMTRB,S62,2035,0.0
RE1,DEMTRB,S62,2036,0.0
RE1,DEMTRB,S62,2037,0.0
RE1,DEMTRB,S62,2038,0.0
RE1,DEMTRB,S62,2039,0.0
RE1,DEMTRB,S62,2040,0.0
RE1,DEMTRB,S62,2041,0.0
RE1,DEMTRB,S62,2042,0.0
RE1,DEMTRB,S62,2043,0.0
RE1,DEMTRB,S62,2044,0.0
RE1,DEMTRB,S62,2045,0.0
RE1,DEMTRB,S62,2046,0.0
RE1,DEMTRB,S62,2047,0.0
RE1,DEMTRB,S62,2048,0.0
RE1,DEMTRB,S62,2049,0.0
RE1,DEMTRB,S62,2050,0.0
RE1,DEMTRB,S63,2019,0.0
RE1,DEMTRB,S63,2020,0.0
RE1,DEMTRB,S63,2021,0.0
RE1,DEMTRB,S63,2022,0.0
RE1,DEMTRB,S63,2023,0.0
RE1,DEMTRB,S63,2024,0.0
RE1,DEMTRB,S63,2025,0.0
RE1,DEMTRB,S63,2026,0.0
RE1,DEMTRB,S63,2027,0.0
RE1,DEMTRB,S63,2028,0.0
RE1,DEMTRB,S63,2029,0.0
RE1,DEMTRB,S63,2030,0.0
RE1,DEMTRB,S63,2031,0.0
RE1,DEMTRB,S63,2032,0.0
RE1,DEMTRB,S63,2033,0.0
RE1,DEMTRB,S63,2034,0.0
RE1,DEMTRB,S63,2035,0.0
RE1,DEMTRB,S63,2036,0.0
RE1,DEMTRB,S63,2037,0.0
RE1,DEMTRB,S63,2038,0.0
RE1,DEMTRB,S63,2039,0.0
RE1,DEMTRB,S63,2040,0.0
RE1,DEMTRB,S63,2041,0.0
RE1,DEMTRB,S63,2042,0.0
RE1,DEMTRB,S63,2043,0.0
RE1,DEMTRB,S63,2044,0.0
RE1,DEMTRB,S63,2045,0.0
RE1,DEMTRB,S63,2046,0.0
RE1,DEMTRB,S63,2047,0.0
RE1,DEMTRB,S63,2048,0.0
RE1,DEMTRB,S63,2049,0.0
RE1,DEMTRB,S63,2050,0.0
RE1,DEMTRB,S64,2019,0.0
RE1,DEMTRB,S64,2020,0.0
RE1,DEMTRB,S64,2021,0.0
RE1,DEMTRB,S64,2022,0.0
RE1,DEMTRB,S64,2023,0.0
RE1,DEMTRB,S64,2024,0.0
RE1,DEMTRB,S64,2025,0.0
RE1,DEMTRB,S64,2026,0.0
RE1,DEMTRB,S64,2027,0.0
RE1,DEMTRB,S64,2028,0.0
RE1,DEMTRB,S64,2029,0.0
RE1,DEMTRB,S64,2030,0.0
RE1,DEMTRB,S64,2031,0.0
RE1,DEMTRB,S64,2032,0.0
RE1,DEMTRB,S64,2033,0.0
RE1,DEMTRB,S64,2034,0.0
RE1,DEMTRB,S64,2035,0.0
RE1,DEMTRB,S64,2036,0.0
RE1,DEMTRB,S64,2037,0.0
RE1,DEMTRB,S64,2038,0.0
RE1,DEMTRB,S64,2039,0.0
RE1,DEMTRB,S64,2040,0.0
RE1,DEMTRB,S64,2041,0.0
RE1,DEMTRB,S64,2042,0.0
RE1,DEMTRB,S64,2043,0.0
RE1,DEMTRB,S64,2044,0.0
RE1,DEMTRB,S64,2045,0.0
RE1,DEMTRB,S64,2046,0.0
RE1,DEMTRB,S64,2047,0.0
RE1,DEMTRB,S64,2048,0.0
RE1,DEMTRB,S64,2049,0.0
RE1,DEMTRB,S64,2050,0.0
RE1,DEMTRB,S65,2019,0.0
RE1,DEMTRB,S65,2020,0.0
RE1,DEMTRB,S65,2021,0.0
RE1,DEMTRB,S65,2022,0.0
RE1,DEMTRB,S65,2023,0.0
RE1,DEMTRB,S65,2024,0.0
RE1,DEMTRB,S65,2025,0.0
RE1,DEMTRB,S65,2026,0.0
RE1,DEMTRB,S65,2027,0.0
RE1,DEMTRB,S65,2028,0.0
RE1,DEMTRB,S65,2029,0.0
RE1,DEMTRB,S65,2030,0.0
RE1,DEMTRB,S65,2031,0.0
RE1,DEMTRB,S65,2032,0.0
RE1,DEMTRB,S65,2033,0.0
RE1,DEMTRB,S65,2034,0.0
RE1,DEMTRB,S65,2035,0.0
RE1,DEMTRB,S65,2036,0.0
RE1,DEMTRB,S65,2037,0.0
RE1,DEMTRB,S65,2038,0.0
RE1,DEMTRB,S65,2039,0.0
RE1,DEMTRB,S65,2040,0.0
RE1,DEMTRB,S65,2041,0.0
RE1,DEMTRB,S65,2042,0.0
RE1,DEMTRB,S65,2043,0.0
RE1,DEMTRB,S65,2044,0.0
RE1,DEMTRB,S65,2045,0.0
RE1,DEMTRB,S65,2046,0.0
RE1,DEMTRB,S65,2047,0.0
RE1,DEMTRB,S65,2048,0.0
RE1,DEMTRB,S65,2049,0.0
RE1,DEMTRB,S65,2050,0.0
RE1,DEMTRB,S66,2019,0.0
